,y,x,Name,Oblast,ADMIN_2,ADMIN_3,type_tg,type_np,Settlement,Address,zaryad,type,new_id,pidzariadk,primitka,grafic,number,generator
717,50.4663066643,30.5132155405,"Точка видачі ""Розетка"", Київ Верхній Вал 28",Київ, , , ,місто,Київ,"Вулиця Верхній Вал, 28/12",так,Магазин,RZTK015,Підзарядка гаджетів,ПН (бізнес) на карту, ,5322,так
718,50.4414346,30.6247262,"Точка видачі ""Розетка"", Київ Харківське шосе 2А",Київ, , , ,місто,Київ,"Харьківське шосе, 2 А",так,Магазин,RZTK014,Підзарядка гаджетів,ПН (бізнес) на карту, ,5321,так
719,50.4884588,30.4942341,"Точка видачі ""Розетка"", Київ Бандери 6",Київ, , , ,місто,Київ,"проспект Степана Бандери, 6",так,Магазин,RZTK013,Підзарядка гаджетів,ПН (бізнес) на карту, ,5320,так
720,50.4106455273,30.3885702318,"Точка видачі ""Розетка"", Київ Республіка Парк",Київ, , , ,місто,Київ,"вулиця Кільцева дорога, 1",так,Магазин,RZTK012,Підзарядка гаджетів,ПН (бізнес) на карту, ,5319,так
721,50.3970609743,30.6919072603,"Точка видачі ""Розетка"", Київ Світла 6Б",Київ, , , ,місто,Київ,"""Калінінець"" гаражно-будівельний кооператив (Дарницький р-н), будинок 442в, адреса ГК: вулиця Світла 6 Б",так,Магазин,RZTK011,Підзарядка гаджетів,ПН (бізнес) на карту, ,5318,так
722,50.3992162,30.6164342,"Точка видачі ""Розетка"", Київ Аркадія",Київ, , , ,місто,Київ,"Дніпровська набережна, 33",так,Магазин,RZTK010,Підзарядка гаджетів,ПН (бізнес) на карту, ,5317,так
723,50.508759,30.607599,"Точка видачі ""Розетка"", Київ Маяковського 43",Київ, , , ,місто,Київ,"вул. Маяковського, 43",так,Магазин,RZTK009,Підзарядка гаджетів,ПН (бізнес) на карту, ,5316,так
724,48.9186122,24.71230883,"Точка видачі ""Розетка"", Ів Франківськ Січ Стрільців 68",Івано-Франківська,Івано-Франківський,Івано-Франківська,міська територіальна громада,місто,Івано-Франківськ,"вулиця Січових Стрільців, 68 А",так,Магазин,RZTK008,Підзарядка гаджетів,ПН (бізнес) на карту, ,5315,так
725,47.8859174,35.0746635,"Точка видачі ""Розетка"", Запоріжжя Бородинська 9",Запорізька,Запорізький,Запорізька,міська територіальна громада,місто,Запоріжжя,"вулиця Бородинська, 9",так,Магазин,RZTK007,Підзарядка гаджетів,ПН (бізнес) на карту, ,5314,так
726,48.4743538,35.023609,"Точка видачі ""Розетка"", Дніпро Яворницького 100",Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада,місто,Дніпро,"вулиця  Яворницького, 100",так,Магазин,RZTK006,Підзарядка гаджетів,ПН (бізнес) на карту, ,5310,так
727,48.4323737,35.0036015,"Точка видачі ""Розетка"", Дніпро Апполо",Дніпропетровська,Дніпровський,Дніпровська,міська територіальна громада,місто,Дніпро,"вулиця Титова, 32 A",так,Магазин,RZTK005,Підзарядка гаджетів,ПН (бізнес) на карту, ,5308,так
728,48.52900727,35.03154863,"Точка видачі ""Розетка"", Дніпро Нижньодніпровська 17",Дніпропетровська,Дніпровський,Слобожанська,міська територіальна громада,місто,Дніпро,"територія Слобожанської селищної ради, комплекс будівель та споруд, будинок 17 Б",так,Магазин,RZTK004,Підзарядка гаджетів,ПН (бізнес) на карту, ,5307,так
729,50.5814109,30.4880691,"Точка видачі ""Розетка"", Вишгород Шевченка 2",Київська,Вишгородський,Вишгородська,міська територіальна громада,місто,Вишгород,"проспект Шевченка, 2 Г",так,Магазин,RZTK003,Підзарядка гаджетів,ПН (бізнес) на карту, ,5334,так
730,50.5477194,30.1939033,"Точка видачі ""Розетка"", Буча Нове Шосе 52",Київська,Бучанський,Бучанська,міська територіальна громада,місто,Буча,"вулиця Нове Шосе, 52",так,Магазин,RZTK002,Підзарядка гаджетів,ПН (бізнес) на карту, ,5333,так
731,50.5148352,30.783127,"Точка видачі ""Розетка"", Бровари Марк Молл",Київська,Броварський,Броварська,міська територіальна громада,місто,Бровари,"вулиця Київська, 239",так,Магазин,RZTK001,Підзарядка гаджетів,ПН (бізнес) на карту, ,5335,так
732,47.82056,32.833489,"АЗС ""WOG""",Миколаївська,Баштанський,Казанківська,селищна територіальна громада, ,Казанка,вул. Васляєва 64,так,АЗК,AZS0833,Підзарядка гаджетів,ПН (бізнес) на карту, ,7208,так
733,48.048383,30.826717,"АЗС ""WOG""",Миколаївська,Первомайський,Первомайська,міська територіальна громада,місто,Первомайськ,вул. Червонофлотська 41-б,так,АЗК,AZS0834,Підзарядка гаджетів,ПН (бізнес) на карту, ,7209,так
734,46.929247,31.616726,"АЗС ""WOG""",Миколаївська,Миколаївський,Нечаянська,сільська територіальна громада,село,Нечаяне,вул. Одеська 2-в,так,АЗК,AZS0835,Підзарядка гаджетів,ПН (бізнес) на карту, ,7210,так
735,47.2898,31.7902,"АЗС ""WOG""",Миколаївська,Миколаївський,Новоодеська,міська територіальна громада,місто,Нова Одеса,вул. Леніна 50,так,АЗК,AZS0837,Підзарядка гаджетів,ПН (бізнес) на карту, ,7212,так
736,47.59601,31.31805,"АЗС ""WOG""",Миколаївська,Вознесенський,Вознесенська,міська територіальна громада,місто,Вознесенськ,вул. Жовтневої революції 242 - Г,так,АЗК,AZS0839,Підзарядка гаджетів,ПН (бізнес) на карту, ,7214,так
737,46.96617,31.97963,"АЗС ""WOG""",Миколаївська,Миколаївський,Миколаївська,міська територіальна громада,місто,Миколаїв,вул. Чкалова 23/1,так,АЗК,AZS0845,Підзарядка гаджетів,ПН (бізнес) на карту, ,7220,так
738,46.9638,32.0322,"АЗС ""WOG""",Миколаївська,Миколаївський,Миколаївська,міська територіальна громада,місто,Миколаїв,вул. Луначарського 7,так,АЗК,AZS0846,Підзарядка гаджетів,ПН (бізнес) на карту, ,7221,так
739,46.95478,32.056244,"АЗС ""WOG""",Миколаївська,Миколаївський,Миколаївська,міська територіальна громада,місто,Миколаїв,вул. Херсонське шосе 50 б,так,АЗК,AZS0847,Підзарядка гаджетів,ПН (бізнес) на карту, ,7222,так
740,46.351674,30.651316,SOCAR,Одеська,Одеський,Таїровська,селищна територіальна громада, ,Таїрове,вул. 40-річчя перемоги 1,так,АЗК,AZS0001,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,808,так
741,46.449307,30.649177,SOCAR,Одеська,Одеський,Авангардівська,селищна територіальна громада, ,Авангард,вул. Базова 18,так,АЗК,AZS0023,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,830,так
742,46.542697,30.739554,SOCAR,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Лиманна 28,так,АЗК,AZS0028,Підзарядка гаджетів,ПН (бізнес) на карту,з 8 по 20,835,так
743,46.482434,30.615008,SOCAR,Одеська,Одеський,Авангардівська,селищна територіальна громада, ,Авангард,вул. Ангарська 28,так,АЗК,AZS0029,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,836,так
744,46.425141,30.723308,SOCAR,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Люстдорфська дорога 90,так,АЗК,AZS0042,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,849,так
745,46.524546,30.727781,SOCAR,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Чорноморського козацтва 159,так,АЗК,AZS0047,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,854,так
746,46.443331,30.727418,SOCAR,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,Люстдорфська дорога 11-А,так,АЗК,AZS0053,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,860,так
747,46.491989,30.668715,SOCAR,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,Київське шосе 12/1,так,АЗК,AZS0055,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,862,так
748,46.470564,30.667349,SOCAR,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Столбова 85/1,так,АЗК,AZS0082,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,889,так
749,46.418437,30.725737,SOCAR,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Люстдорфська дорога 94-А,так,АЗК,AZS0084,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,891,так
750,47.758818,30.27189,SOCAR,Одеська,Подільський,Любашівська,селищна територіальна громада,село,Демидівка,а/ш Санкт Петербург-Київ-Одеса 1520км,так,АЗК,AZS0087,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,894,так
751,46.649324,31.128839,SOCAR,Одеська,Одеський,Южненська,міська територіальна громада,село,Сичавка,а/ш Одеса-Мелітопіль-Новоазовськ 51км+150м,так,АЗК,AZS0088,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,895,так
752,47.273577,30.311403,SOCAR,Одеська,Березівський,Петровірівська,сільська територіальна громада,село,Ревове,а/д Київ -Одеса 377 км,так,АЗК,AZS0089,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,896,так
753,47.273578,30.311447,SOCAR,Одеська,Березівський,Петровірівська,сільська територіальна громада, ,Холоднобалківська с/р,а/д Київ -Одеса 452 км,так,АЗК,AZS0090,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,897,так
754,46.560475,30.774018,Shell,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,проспект Добровольського 6,так,АЗК,AZS0129,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4202,так
755,46.3512413,30.6579225,Amic Energy,Одеська,Одеський,Чорноморська,міська територіальна громада,село,Бурлача Балка,вул. Шевченка 8,так,АЗК,AZS0132,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4205,так
756,46.4391469,30.7444066,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Фонтанська дорога 10,так,АЗК,AZS0136,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4209,так
757,46.392285,30.68222,Amic Energy,Одеська,Одеський,Таїровська,селищна територіальна громада,село,Лиманка,вул. Іллічівська дорога 10,так,АЗК,AZS0137,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4210,так
758,46.631737,31.097857,Shell,Одеська,Одеський,Южненська,міська територіальна громада, ,Южне,вул. Комунальна 15,так,АЗК,AZS0140,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4213,так
759,46.4801527,30.6900776,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Грушевського 30,так,АЗК,AZS0154,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4227,так
760,47.843891,30.297409,Amic Energy,Одеська,Подільський,Любашівська,селищна територіальна громада, ,Любашівка,вул. Київська 30,так,АЗК,AZS0155,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4228,так
761,47.8435416,30.2983257,Amic Energy,Одеська,Подільський,Любашівська,селищна територіальна громада, ,Любашівка,вул. Київська 31,так,АЗК,AZS0156,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4229,так
762,46.5569343,30.7194634,Amic Energy,Одеська,Одеський,Усатівська,сільська територіальна громада,село,Котовка,вул. Новоселів 42,так,АЗК,AZS0162,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4235,так
763,46.4848295,30.7074733,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Балкiвська 44,так,АЗК,AZS0163,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4236,так
764,46.4658559,30.6905272,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Дальницька 49,так,АЗК,AZS0166,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4239,так
765,46.4239833,30.7248959,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Люстдорфська дорога 55,так,АЗК,AZS0172,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4245,так
766,46.4390901,30.694765,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Генерала Петрова 65,так,АЗК,AZS0178,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4251,так
767,46.5167918,30.7238163,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Отамана Головатого 88,так,АЗК,AZS0187,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4260,так
768,47.9257044,29.6268778,Amic Energy,Одеська,Подільський,Балтська,міська територіальна громада, ,Балта,вул. Уварова 111,так,АЗК,AZS0194,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4267,так
769,46.5918754,30.8077676,Amic Energy,Одеська,Одеський,Фонтанська,сільська територіальна громада, ,с/р Крижанівська,вул. Дніпропетровська дорога 135,так,АЗК,AZS0199,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4272,так
770,46.5555349,30.7675,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Миколаївська дорога 315,так,АЗК,AZS0204,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4277,так
771,49.230658,28.512986,"АЗС ""WOG""",Вінницька,Вінницький,Вінницька,міська територіальна громада,місто,Вінниця,вул. Лебединського 15а,так,АЗК,AZS0637,Підзарядка гаджетів,ПН (бізнес) на карту, ,7012,так
772,46.490868,30.669011,Shell,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,Київське шосе  1/4,так,АЗК,AZS0209,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4282,так
773,46.451438,30.671629,Shell,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,Овідіопольська дорога  10/1,так,АЗК,AZS0210,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4283,так
774,46.3214927,30.6261302,Amic Energy,Одеська,Одеський,Чорноморська,міська територіальна громада, ,Чорноморськ,вул. Перемоги 1А,так,АЗК,AZS0248,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4321,так
775,46.5120151,30.6102007,Amic Energy,Одеська,Одеський,Нерубайська,сільська територіальна громада,село,Усатове,вул. Тіниста 1-а,так,АЗК,AZS0253,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4326,так
776,46.5125837,30.6124292,Amic Energy,Одеська,Одеський,Нерубайська,сільська територіальна громада,село,Усатово,вул. Теніста  1-б,так,АЗК,AZS0255,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4328,так
777,46.187222,30.44564,Amic Energy,Одеська,Одеський,Дальницька,сільська територіальна громада,село,Роксана,вул. Центральна 1д,так,АЗК,AZS0258,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4331,так
778,46.6247424,30.8330137,Amic Energy,Одеська,Одеський,Фонтанська,сільська територіальна громада,село,Олександрівка,Старокиївське шосе  23км,так,АЗК,AZS0266,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4339,так
779,46.4587687,30.7395178,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Середньофонтанська 26а,так,АЗК,AZS0269,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4342,так
780,46.4132926,30.7126021,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,проспект Небесної Сотні (Маршала Жукова) 4б,так,АЗК,AZS0289,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4362,так
781,46.3891828,30.7069055,Amic Energy,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Ак Вільямса 86,так,АЗК,AZS0306,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 23:00,4379,так
782,46.524048,30.628035,Shell,Одеська,Одеський,Усатівська,сільська територіальна громада, ,с/р Усатівська,а/ш Одеса - Миколаїв 18 км,так,АЗК,AZS0333,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4406,так
783,46.511137,30.60997,Shell,Одеська,Одеський,Усатівська,сільська територіальна громада, ,с/р Усатівська,а/ш обхід м Одеса 20км 550 м,так,АЗК,AZS0334,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4407,так
784,47.546354,30.314534,Shell,Одеська,Березівський,Андрієво-Іванівська,сільська територіальна громада, ,с/р Настасіівська,а/ш Київ-Одеса 342 км (праворуч),так,АЗК,AZS0335,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4408,так
785,47.54585,30.315649,Shell,Одеська,Березівський,Андрієво-Іванівська,сільська територіальна громада, ,с/р Настасіівська,а/ш Київ-Одеса 342 км (ліворуч),так,АЗК,AZS0336,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4409,так
786,46.547416,30.593625,Shell,Одеська,Одеський,Нерубайська,сільська територіальна громада,село,Нерубайське,а/ш Київ-Одеса 485 км,так,АЗК,AZS0337,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4410,так
787,46.62013,30.830319,Shell,Одеська,Одеський,Фонтанська,сільська територіальна громада, ,с/р Фонтанська,а/ш Одеса-Мелітополь-Новоазовськ (на Таганрог) 21 км 220 м,так,АЗК,AZS0338,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4411,так
788,46.428175,30.62748,Shell,Одеська,Одеський,Авангардівська,селищна територіальна громада, ,с/р Авангардівська,а/ш «/Р-70/ - Сухий Лиман - /М-27/» км 1+55050 – км 1+600  (ліворуч),так,АЗК,AZS0339,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4412,так
789,46.576638,30.796727,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Семена Палія 99-А,так,АЗК,AZS0343,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4415,так
790,46.423023,30.704861,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Інглезі 9 А,так,АЗК,AZS0346,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4418,так
791,46.252037,30.452919,ОККО,Одеська,Одеський,Овідіопольська,селищна територіальна громада, ,Овідіополь,вул. Євгена Колісниченка 9 А,так,АЗК,AZS0347,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4419,так
792,46.4685953,30.6956381,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Бугаївська 41 Г,так,АЗК,AZS0362,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4434,так
793,46.44593,30.732933,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Краснова 3/1,так,АЗК,AZS0373,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4445,так
794,46.491329,30.615368,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,Тираспольське шосе 22 Е,так,АЗК,AZS0385,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4457,так
795,46.47959,30.690832,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Пестеля 2 А,так,АЗК,AZS0401,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4473,так
796,46.4209094,30.7166346,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Комарова 10 А,так,АЗК,AZS0429,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4501,так
797,46.475345,30.706594,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Балківська 115,так,АЗК,AZS0471,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4543,так
798,46.389629,30.710123,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Академіка Вільямса 82,так,АЗК,AZS0486,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4558,так
799,46.342137,30.626004,ОККО,Одеська,Одеський,Чорноморська,міська територіальна громада,село,Малодолинське,вул. Космонавтів 61,так,АЗК,AZS0493,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4565,так
800,46.496708,30.722017,ОККО,Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,узвіз Маринеско 8,так,АЗК,AZS0549,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4621,так
801,46.597836,30.80722,ОККО,Одеська,Одеський,Фонтанська,сільська територіальна громада, ,с/р Крижанівська,Старокиївське шосе 5,так,АЗК,AZS0558,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4630,так
802,46.579193,30.763046,ОККО,Одеська, ,Куяльницький лиман, ,село,Корсунці,2-ий км об'їзної дороги Одеса-Рені 1,так,АЗК,AZS0572,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4644,так
803,46.574348,30.575966,ОККО,Одеська,Одеський,Нерубайська,сільська територіальна громада, ,с/р Нерубайська,а/д Київ-Одеса 454км (ліворуч),так,АЗК,AZS0592,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4664,так
804,46.574039,30.573563,ОККО,Одеська,Одеський,Нерубайська,сільська територіальна громада, ,с/р Нерубайська,а/д Київ-Одеса 454 км (праворуч),так,АЗК,AZS0593,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4665,так
805,46.49424,30.716782,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада,місто,Одеса,вул. Балківська 2,так,АЗК,AZS0848,Підзарядка гаджетів,ПН (бізнес) на карту, ,7223,так
806,46.469938,30.695455,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада,місто,Одеса,вул. Бугаївська 58/2,так,АЗК,AZS0850,Підзарядка гаджетів,ПН (бізнес) на карту, ,7225,так
807,46.477132,30.701615,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада,місто,Одеса,вул. Грушевського Михайла 6,так,АЗК,AZS0851,Підзарядка гаджетів,ПН (бізнес) на карту, ,7226,так
808,46.5994,30.80835,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада, ,с/рада Фонтанська,а/д Одеса-Мелітополь-Новоазовськ 18км+100 м,так,АЗК,AZS0853,Підзарядка гаджетів,ПН (бізнес) на карту, ,7228,так
809,45.386567,28.8529,"АЗС ""WOG""",Одеська,Ізмаїльський,Ізмаїльська,міська територіальна громада,місто,Ізмаїл,проспект Суворова 378,так,АЗК,AZS0855,Підзарядка гаджетів,ПН (бізнес) на карту, ,7230,так
810,46.585967,30.77514,"АЗС ""WOG""",Одеська,Одеський,Красносільська,сільська територіальна громада,село,Корсунцi,вул. Степова 1 б,так,АЗК,AZS0856,Підзарядка гаджетів,ПН (бізнес) на карту, ,7231,так
811,46.734417,29.9947,"АЗС ""WOG""",Одеська,Роздільнянський,Лиманська,селищна територіальна громада,село,Кучурган,вул. Одеська  12,так,АЗК,AZS0857,Підзарядка гаджетів,ПН (бізнес) на карту, ,7232,так
812,46.405558,30.730358,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада,місто,Одеса,Люстдорфська дорога 137,так,АЗК,AZS0858,Підзарядка гаджетів,ПН (бізнес) на карту, ,7233,так
813,46.46555,30.686966,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада,місто,Одеса,Люстдорфська дорога 55,так,АЗК,AZS0860,Підзарядка гаджетів,ПН (бізнес) на карту, ,7235,так
814,46.417933,30.284483,"АЗС ""WOG""",Одеська,Одеський,Маяківська,сільська територіальна громада, ,с/рада Маяківська,а/д Одеса - Рені 38 км,так,АЗК,AZS0861,Підзарядка гаджетів,ПН (бізнес) на карту, ,7236,так
815,46.455223,30.67864,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада,місто,Одеса,Овідіопольська дорога 3/1,так,АЗК,AZS0862,Підзарядка гаджетів,ПН (бізнес) на карту, ,7237,так
816,46.449671,30.739318,"АЗС ""WOG""",Одеська,Одеський,Одеська,міська територіальна громада,місто,Одеса,вул. Фонтанська дорога 2а,так,АЗК,AZS0865,Підзарядка гаджетів,ПН (бізнес) на карту, ,7240,так
817,46.626875,31.107393,"АЗС ""WOG""",Одеська,Одеський,Южненська,міська територіальна громада,місто,Южне,вул. Будівельників 22,так,АЗК,AZS0866,Підзарядка гаджетів,ПН (бізнес) на карту, ,7241,так
818,46.527985,30.610117,"АЗС ""WOG""",Одеська,Одеський,Нерубайська,сільська територіальна громада, ,с/р Усатівська,а/д Київ-Одеса 462 км + 325 м,так,АЗК,AZS0867,Підзарядка гаджетів,ПН (бізнес) на карту, ,7242,так
819,46.527335,30.609884,"АЗС ""WOG""",Одеська,Одеський,Нерубайська,сільська територіальна громада, ,Нерубайська сільська рада,а/д Київ-Одеса 461 км,так,АЗК,AZS0868,Підзарядка гаджетів,ПН (бізнес) на карту, ,7243,так
820,49.106694,33.435297,SOCAR,Полтавська,Кременчуцький,Кременчуцька,міська територіальна громада, ,Кременчук,вул. Лесі Українки 146,так,АЗК,AZS0045,Підзарядка гаджетів,ПН (бізнес) на карту,з 7 по 20,852,так
821,49.109154,33.407226,SOCAR,Полтавська,Кременчуцький,Кременчуцька,міська територіальна громада, ,Кременчук,вул. Київська 66-А,так,АЗК,AZS0081,Підзарядка гаджетів,ПН (бізнес) на карту,з 7 по 20,888,так
822,49.5987902,34.2497802,Amic Energy,Полтавська,Полтавський,Полтавська,міська територіальна громада,село,Циганське,вул. Київська 68,так,АЗК,AZS0180,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 22:00,4253,так
823,49.6725816,35.0845909,Amic Energy,Полтавська,Полтавський,Чутівська,селищна територіальна громада,село,Новофедорівка,вул. Чкалова 102,так,АЗК,AZS0190,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 22:00,4263,так
824,50.2187473,32.5195577,Amic Energy,Полтавська,Лубенський,Пирятинська,міська територіальна громада, ,Пирятин,вул. Червоноармійська 157г,так,АЗК,AZS0240,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 22:00,4313,так
825,50.0480734,32.8739396,Amic Energy,Полтавська,Лубенський,Лубенська,міська територіальна громада, ,с/р Новаківська,a/д Київ-Харків-Довжанський 190км,так,АЗК,AZS0243,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 22:00,4316,так
826,49.575948,34.40953,Amic Energy,Полтавська,Полтавський,Полтавська,міська територіальна громада, ,с/р Супрунівська,а/д Київ-Харків-Довжанський  330 км-744м,так,АЗК,AZS0279,Підзарядка гаджетів,ПН (бізнес) на карту,з 05:00 до 22:00,4352,так
827,49.580755,34.099109,Shell,Полтавська,Полтавський,Решетилівська,міська територіальна громада, ,Решетилівка,а/ш Київ - Харків 306 км (праворуч),так,АЗК,AZS0341,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4414,так
828,49.583683,34.536987,ОККО,Полтавська,Полтавський,Полтавська,міська територіальна громада, ,Полтава,вул. Сінна 42 А,так,АЗК,AZS0361,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4433,так
829,49.561409,34.505009,ОККО,Полтавська,Полтавський,Полтавська,міська територіальна громада, ,Полтава,вул. Київське шосе 29 А,так,АЗК,AZS0380,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4452,так
830,50.220528,32.518689,ОККО,Полтавська,Лубенський,Пирятинська,міська територіальна громада, ,Пирятин,вул. Європейська 171,так,АЗК,AZS0464,Підзарядка гаджетів,ПН (бізнес) на карту,цілодобово,4536,так
